2026.08.07 00:30:52 INFO  Tracing is disabled for protocol LSP. To enable tracing of incoming and outgoing JSON messages, create an empty file at c:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\.metals\lsp.trace.json or C:\Users\TUF-F16\AppData\Local\scalameta\metals\cache\lsp.trace.json
2026.08.07 00:30:54 INFO  logging to files C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\.metals\metals.log
2026.08.07 00:30:54 INFO  Started: Metals version 1.6.8 in folders 'C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript' for client Visual Studio Code 1.131.0.
2026.08.07 00:30:54 INFO  Memory monitor started
2026.08.07 00:30:55 WARN  Using H2 2.4.240 which is newer than the version Flyway has been verified with. The latest verified version of H2 is 2.3.232.
2026.08.07 00:30:55 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:30:55 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:30:55 WARN  no build tool detected in workspace 'C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript'. The most common cause for this problem is that the editor was opened in the wrong working directory, for example if you use sbt then the workspace directory should contain build.sbt. 
2026.08.07 00:30:56 WARN  Build server is not auto-connectable.
2026.08.07 00:30:56 WARN  no build target for: C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java
2026.08.07 00:30:56 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:01 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:01 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:02 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:06 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:06 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:07 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:08 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:08 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:10 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:17 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:17 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:17 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:18 WARN  no build target for: C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java
2026.08.07 00:31:18 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:23 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
ago. 07, 2026 12:31:23 AM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
ADVERTÊNCIA: Unmatched cancel notification for request id 57
2026.08.07 00:31:23 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:25 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:27 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:28 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:37 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:31:37 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:09 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:09 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:18 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:18 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:18 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:24 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:24 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:25 WARN  no build target for: C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java
2026.08.07 00:32:25 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:33 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:34 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:36 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:36 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:36 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:38 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:38 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:38 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:39 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:41 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:41 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
ago. 07, 2026 12:32:44 AM org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint notify
INFORMAÇÕES: Unsupported notification method: $/setTrace
2026.08.07 00:32:44 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:32:44 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:33:00 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:33:00 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:33:00 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:33:02 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:33:02 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:33:05 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:33:05 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
2026.08.07 00:33:05 INFO  no build target found for C:\Users\TUF-F16\OneDrive\Desktop\Java\javapath_target_761874453\Entregavel1-JavaScript\PrimoJava.java. Using fallback presentation compiler.
